,pdb,antigen,model_name,protocol,stage,topn,topn_dockq
5730,7mzj,experimental,AlphaFold2,CDR-VagueEpi-AA,Clustering,1,0.494
5731,7mzj,experimental,AlphaFold2,CDR-VagueEpi-AA,Clustering,10,0.513
5732,7mzj,experimental,ABlooper,CDR-VagueEpi-AA,Clustering,1,0.591
5733,7mzj,experimental,ABlooper,CDR-VagueEpi-AA,Clustering,10,0.591
5734,7mzj,experimental,IgFold,CDR-VagueEpi-AA,Clustering,1,0.618
5735,7mzj,experimental,IgFold,CDR-VagueEpi-AA,Clustering,10,0.618
5736,7mzj,experimental,ABodyBuilder2,Para-Epi,Rigid-body,1,0.58
5737,7mzj,experimental,ABodyBuilder2,Para-Epi,Rigid-body,10,0.603
5738,7mzj,experimental,AlphaFold2,Para-Epi,Rigid-body,1,0.368
5739,7mzj,experimental,AlphaFold2,Para-Epi,Rigid-body,10,0.388
5740,7mzj,experimental,ABlooper,Para-Epi,Rigid-body,1,0.403
5741,7mzj,experimental,ABlooper,Para-Epi,Rigid-body,10,0.417
5742,7mzj,experimental,IgFold,Para-Epi,Rigid-body,1,0.493
5743,7mzj,experimental,IgFold,Para-Epi,Rigid-body,10,0.504
5744,7mzj,experimental,ABodyBuilder2,Para-Epi,Refinement,1,0.652
5745,7mzj,experimental,ABodyBuilder2,Para-Epi,Refinement,10,0.722
5746,7mzj,experimental,AlphaFold2,Para-Epi,Refinement,1,0.389
5747,7mzj,experimental,AlphaFold2,Para-Epi,Refinement,10,0.509
5748,7mzj,experimental,ABlooper,Para-Epi,Refinement,1,0.593
5749,7mzj,experimental,ABlooper,Para-Epi,Refinement,10,0.602
5750,7mzj,experimental,IgFold,Para-Epi,Refinement,1,0.621
5751,7mzj,experimental,IgFold,Para-Epi,Refinement,10,0.648
5752,7mzj,experimental,ABodyBuilder2,Para-Epi,Clustering,1,0.652
5753,7mzj,experimental,ABodyBuilder2,Para-Epi,Clustering,10,0.722
5754,7mzj,experimental,AlphaFold2,Para-Epi,Clustering,1,0.389
5755,7mzj,experimental,AlphaFold2,Para-Epi,Clustering,10,0.574
5756,7mzj,experimental,ABlooper,Para-Epi,Clustering,1,0.593
5757,7mzj,experimental,ABlooper,Para-Epi,Clustering,10,0.602
5758,7mzj,experimental,IgFold,Para-Epi,Clustering,1,0.621
5759,7mzj,experimental,IgFold,Para-Epi,Clustering,10,0.648
5760,7mzk,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,1,0.344
5761,7mzk,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,10,0.459
5762,7mzk,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,1,0.166
5763,7mzk,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,10,0.168
5764,7mzk,alphafold2,ABlooper,CDR-VagueEpi-AA,Rigid-body,1,0.089
5765,7mzk,alphafold2,ABlooper,CDR-VagueEpi-AA,Rigid-body,10,0.194
5766,7mzk,alphafold2,IgFold,CDR-VagueEpi-AA,Rigid-body,1,0.19
5767,7mzk,alphafold2,IgFold,CDR-VagueEpi-AA,Rigid-body,10,0.211
5768,7mzk,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,1,0.323
5769,7mzk,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,10,0.323
5770,7mzk,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Refinement,1,0.153
5771,7mzk,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Refinement,10,0.283
5772,7mzk,alphafold2,ABlooper,CDR-VagueEpi-AA,Refinement,1,0.041
5773,7mzk,alphafold2,ABlooper,CDR-VagueEpi-AA,Refinement,10,0.126
5774,7mzk,alphafold2,IgFold,CDR-VagueEpi-AA,Refinement,1,0.064
5775,7mzk,alphafold2,IgFold,CDR-VagueEpi-AA,Refinement,10,0.064
5776,7mzk,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,1,0.323
5777,7mzk,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,10,0.344
5778,7mzk,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Clustering,1,0.153
5779,7mzk,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Clustering,10,0.191
5780,7mzk,alphafold2,ABlooper,CDR-VagueEpi-AA,Clustering,1,0.041
5781,7mzk,alphafold2,ABlooper,CDR-VagueEpi-AA,Clustering,10,0.265
5782,7mzk,alphafold2,IgFold,CDR-VagueEpi-AA,Clustering,1,0.027
5783,7mzk,alphafold2,IgFold,CDR-VagueEpi-AA,Clustering,10,0.234
5784,7mzk,alphafold2,ABodyBuilder2,Para-Epi,Rigid-body,1,0.119
5785,7mzk,alphafold2,ABodyBuilder2,Para-Epi,Rigid-body,10,0.44
5786,7mzk,alphafold2,AlphaFold2,Para-Epi,Rigid-body,1,0.47
5787,7mzk,alphafold2,AlphaFold2,Para-Epi,Rigid-body,10,0.571
5788,7mzk,alphafold2,ABlooper,Para-Epi,Rigid-body,1,0.191
5789,7mzk,alphafold2,ABlooper,Para-Epi,Rigid-body,10,0.265
5790,7mzk,alphafold2,IgFold,Para-Epi,Rigid-body,1,0.118
5791,7mzk,alphafold2,IgFold,Para-Epi,Rigid-body,10,0.211
5792,7mzk,alphafold2,ABodyBuilder2,Para-Epi,Refinement,1,0.228
5793,7mzk,alphafold2,ABodyBuilder2,Para-Epi,Refinement,10,0.479
5794,7mzk,alphafold2,AlphaFold2,Para-Epi,Refinement,1,0.077
5795,7mzk,alphafold2,AlphaFold2,Para-Epi,Refinement,10,0.729
5796,7mzk,alphafold2,ABlooper,Para-Epi,Refinement,1,0.079
5797,7mzk,alphafold2,ABlooper,Para-Epi,Refinement,10,0.141
5798,7mzk,alphafold2,IgFold,Para-Epi,Refinement,1,0.085
5799,7mzk,alphafold2,IgFold,Para-Epi,Refinement,10,0.426
5800,7mzk,alphafold2,ABodyBuilder2,Para-Epi,Clustering,1,0.228
5801,7mzk,alphafold2,ABodyBuilder2,Para-Epi,Clustering,10,0.48
5802,7mzk,alphafold2,AlphaFold2,Para-Epi,Clustering,1,0.077
5803,7mzk,alphafold2,AlphaFold2,Para-Epi,Clustering,10,0.729
5804,7mzk,alphafold2,ABlooper,Para-Epi,Clustering,1,0.056
5805,7mzk,alphafold2,ABlooper,Para-Epi,Clustering,10,0.331
5806,7mzk,alphafold2,IgFold,Para-Epi,Clustering,1,0.313
5807,7mzk,alphafold2,IgFold,Para-Epi,Clustering,10,0.426
5808,7mzk,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,1,0.558
5809,7mzk,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,10,0.558
5810,7mzk,experimental,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,1,0.07
5811,7mzk,experimental,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,10,0.16
5812,7mzk,experimental,ABlooper,CDR-VagueEpi-AA,Rigid-body,1,0.025
5813,7mzk,experimental,ABlooper,CDR-VagueEpi-AA,Rigid-body,10,0.089
5814,7mzk,experimental,IgFold,CDR-VagueEpi-AA,Rigid-body,1,0.088
5815,7mzk,experimental,IgFold,CDR-VagueEpi-AA,Rigid-body,10,0.256
5816,7mzk,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,1,0.093
5817,7mzk,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,10,0.531
5818,7mzk,experimental,AlphaFold2,CDR-VagueEpi-AA,Refinement,1,0.15
5819,7mzk,experimental,AlphaFold2,CDR-VagueEpi-AA,Refinement,10,0.189
5820,7mzk,experimental,ABlooper,CDR-VagueEpi-AA,Refinement,1,0.033
5821,7mzk,experimental,ABlooper,CDR-VagueEpi-AA,Refinement,10,0.103
5822,7mzk,experimental,IgFold,CDR-VagueEpi-AA,Refinement,1,0.054
5823,7mzk,experimental,IgFold,CDR-VagueEpi-AA,Refinement,10,0.294
5824,7mzk,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,1,0.093
5825,7mzk,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,10,0.531
5826,7mzk,experimental,AlphaFold2,CDR-VagueEpi-AA,Clustering,1,0.15
5827,7mzk,experimental,AlphaFold2,CDR-VagueEpi-AA,Clustering,10,0.189
5828,7mzk,experimental,ABlooper,CDR-VagueEpi-AA,Clustering,1,0.077
5829,7mzk,experimental,ABlooper,CDR-VagueEpi-AA,Clustering,10,0.239
5830,7mzk,experimental,IgFold,CDR-VagueEpi-AA,Clustering,1,0.262
5831,7mzk,experimental,IgFold,CDR-VagueEpi-AA,Clustering,10,0.294
5832,7mzk,experimental,ABodyBuilder2,Para-Epi,Rigid-body,1,0.517
5833,7mzk,experimental,ABodyBuilder2,Para-Epi,Rigid-body,10,0.536
5834,7mzk,experimental,AlphaFold2,Para-Epi,Rigid-body,1,0.061
5835,7mzk,experimental,AlphaFold2,Para-Epi,Rigid-body,10,0.627
5836,7mzk,experimental,ABlooper,Para-Epi,Rigid-body,1,0.081
5837,7mzk,experimental,ABlooper,Para-Epi,Rigid-body,10,0.27
5838,7mzk,experimental,IgFold,Para-Epi,Rigid-body,1,0.126
5839,7mzk,experimental,IgFold,Para-Epi,Rigid-body,10,0.233
5840,7mzk,experimental,ABodyBuilder2,Para-Epi,Refinement,1,0.151
5841,7mzk,experimental,ABodyBuilder2,Para-Epi,Refinement,10,0.505
5842,7mzk,experimental,AlphaFold2,Para-Epi,Refinement,1,0.077
5843,7mzk,experimental,AlphaFold2,Para-Epi,Refinement,10,0.623
5844,7mzk,experimental,ABlooper,Para-Epi,Refinement,1,0.1
5845,7mzk,experimental,ABlooper,Para-Epi,Refinement,10,0.333
5846,7mzk,experimental,IgFold,Para-Epi,Refinement,1,0.263
5847,7mzk,experimental,IgFold,Para-Epi,Refinement,10,0.303
5848,7mzk,experimental,ABodyBuilder2,Para-Epi,Clustering,1,0.151
5849,7mzk,experimental,ABodyBuilder2,Para-Epi,Clustering,10,0.565
5850,7mzk,experimental,AlphaFold2,Para-Epi,Clustering,1,0.077
5851,7mzk,experimental,AlphaFold2,Para-Epi,Clustering,10,0.623
5852,7mzk,experimental,ABlooper,Para-Epi,Clustering,1,0.059
5853,7mzk,experimental,ABlooper,Para-Epi,Clustering,10,0.333
5854,7mzk,experimental,IgFold,Para-Epi,Clustering,1,0.263
5855,7mzk,experimental,IgFold,Para-Epi,Clustering,10,0.263
5856,7sem,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,1,0.017
5857,7sem,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,10,0.218
5858,7sem,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,1,0.067
5859,7sem,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,10,0.21
5860,7sem,alphafold2,ABlooper,CDR-VagueEpi-AA,Rigid-body,1,0.031
5861,7sem,alphafold2,ABlooper,CDR-VagueEpi-AA,Rigid-body,10,0.497
5862,7sem,alphafold2,IgFold,CDR-VagueEpi-AA,Rigid-body,1,0.282
5863,7sem,alphafold2,IgFold,CDR-VagueEpi-AA,Rigid-body,10,0.286
5864,7sem,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,1,0.031
5865,7sem,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,10,0.659
5866,7sem,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Refinement,1,0.021
5867,7sem,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Refinement,10,0.531
5868,7sem,alphafold2,ABlooper,CDR-VagueEpi-AA,Refinement,1,0.659
5869,7sem,alphafold2,ABlooper,CDR-VagueEpi-AA,Refinement,10,0.659
5870,7sem,alphafold2,IgFold,CDR-VagueEpi-AA,Refinement,1,0.038
5871,7sem,alphafold2,IgFold,CDR-VagueEpi-AA,Refinement,10,0.106
5872,7sem,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,1,0.031
5873,7sem,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,10,0.659
5874,7sem,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Clustering,1,0.021
5875,7sem,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Clustering,10,0.531
5876,7sem,alphafold2,ABlooper,CDR-VagueEpi-AA,Clustering,1,0.659
5877,7sem,alphafold2,ABlooper,CDR-VagueEpi-AA,Clustering,10,0.659
5878,7sem,alphafold2,IgFold,CDR-VagueEpi-AA,Clustering,1,0.086
5879,7sem,alphafold2,IgFold,CDR-VagueEpi-AA,Clustering,10,0.21
5880,7sem,alphafold2,ABodyBuilder2,Para-Epi,Rigid-body,1,0.263
5881,7sem,alphafold2,ABodyBuilder2,Para-Epi,Rigid-body,10,0.373
5882,7sem,alphafold2,AlphaFold2,Para-Epi,Rigid-body,1,0.233
5883,7sem,alphafold2,AlphaFold2,Para-Epi,Rigid-body,10,0.429
5884,7sem,alphafold2,ABlooper,Para-Epi,Rigid-body,1,0.113
5885,7sem,alphafold2,ABlooper,Para-Epi,Rigid-body,10,0.475
5886,7sem,alphafold2,IgFold,Para-Epi,Rigid-body,1,0.25
5887,7sem,alphafold2,IgFold,Para-Epi,Rigid-body,10,0.275
5888,7sem,alphafold2,ABodyBuilder2,Para-Epi,Refinement,1,0.583
5889,7sem,alphafold2,ABodyBuilder2,Para-Epi,Refinement,10,0.654
5890,7sem,alphafold2,AlphaFold2,Para-Epi,Refinement,1,0.462
5891,7sem,alphafold2,AlphaFold2,Para-Epi,Refinement,10,0.493
5892,7sem,alphafold2,ABlooper,Para-Epi,Refinement,1,0.607
5893,7sem,alphafold2,ABlooper,Para-Epi,Refinement,10,0.607
5894,7sem,alphafold2,IgFold,Para-Epi,Refinement,1,0.271
5895,7sem,alphafold2,IgFold,Para-Epi,Refinement,10,0.356
5896,7sem,alphafold2,ABodyBuilder2,Para-Epi,Clustering,1,0.583
5897,7sem,alphafold2,ABodyBuilder2,Para-Epi,Clustering,10,0.654
5898,7sem,alphafold2,AlphaFold2,Para-Epi,Clustering,1,0.462
5899,7sem,alphafold2,AlphaFold2,Para-Epi,Clustering,10,0.493
5900,7sem,alphafold2,ABlooper,Para-Epi,Clustering,1,0.607
5901,7sem,alphafold2,ABlooper,Para-Epi,Clustering,10,0.607
5902,7sem,alphafold2,IgFold,Para-Epi,Clustering,1,0.271
5903,7sem,alphafold2,IgFold,Para-Epi,Clustering,10,0.356
5904,7sem,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,1,0.021
5905,7sem,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,10,0.813
5906,7sem,experimental,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,1,0.335
5907,7sem,experimental,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,10,0.381
5908,7sem,experimental,ABlooper,CDR-VagueEpi-AA,Rigid-body,1,0.176
5909,7sem,experimental,ABlooper,CDR-VagueEpi-AA,Rigid-body,10,0.384
5910,7sem,experimental,IgFold,CDR-VagueEpi-AA,Rigid-body,1,0.033
5911,7sem,experimental,IgFold,CDR-VagueEpi-AA,Rigid-body,10,0.243
5912,7sem,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,1,0.353
5913,7sem,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,10,0.858
5914,7sem,experimental,AlphaFold2,CDR-VagueEpi-AA,Refinement,1,0.016
5915,7sem,experimental,AlphaFold2,CDR-VagueEpi-AA,Refinement,10,0.401
5916,7sem,experimental,ABlooper,CDR-VagueEpi-AA,Refinement,1,0.181
5917,7sem,experimental,ABlooper,CDR-VagueEpi-AA,Refinement,10,0.552
5918,7sem,experimental,IgFold,CDR-VagueEpi-AA,Refinement,1,0.083
5919,7sem,experimental,IgFold,CDR-VagueEpi-AA,Refinement,10,0.312
5920,7sem,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,1,0.858
5921,7sem,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,10,0.875
5922,7sem,experimental,AlphaFold2,CDR-VagueEpi-AA,Clustering,1,0.016
5923,7sem,experimental,AlphaFold2,CDR-VagueEpi-AA,Clustering,10,0.752
5924,7sem,experimental,ABlooper,CDR-VagueEpi-AA,Clustering,1,0.181
5925,7sem,experimental,ABlooper,CDR-VagueEpi-AA,Clustering,10,0.552
5926,7sem,experimental,IgFold,CDR-VagueEpi-AA,Clustering,1,0.045
5927,7sem,experimental,IgFold,CDR-VagueEpi-AA,Clustering,10,0.227
5928,7sem,experimental,ABodyBuilder2,Para-Epi,Rigid-body,1,0.011
5929,7sem,experimental,ABodyBuilder2,Para-Epi,Rigid-body,10,0.79
5930,7sem,experimental,AlphaFold2,Para-Epi,Rigid-body,1,0.328
5931,7sem,experimental,AlphaFold2,Para-Epi,Rigid-body,10,0.419
5932,7sem,experimental,ABlooper,Para-Epi,Rigid-body,1,0.023
5933,7sem,experimental,ABlooper,Para-Epi,Rigid-body,10,0.376
5934,7sem,experimental,IgFold,Para-Epi,Rigid-body,1,0.153
5935,7sem,experimental,IgFold,Para-Epi,Rigid-body,10,0.266
5936,7sem,experimental,ABodyBuilder2,Para-Epi,Refinement,1,0.877
5937,7sem,experimental,ABodyBuilder2,Para-Epi,Refinement,10,0.888
5938,7sem,experimental,AlphaFold2,Para-Epi,Refinement,1,0.523
5939,7sem,experimental,AlphaFold2,Para-Epi,Refinement,10,0.538
5940,7sem,experimental,ABlooper,Para-Epi,Refinement,1,0.551
5941,7sem,experimental,ABlooper,Para-Epi,Refinement,10,0.551
5942,7sem,experimental,IgFold,Para-Epi,Refinement,1,0.184
5943,7sem,experimental,IgFold,Para-Epi,Refinement,10,0.339
5944,7sem,experimental,ABodyBuilder2,Para-Epi,Clustering,1,0.877
5945,7sem,experimental,ABodyBuilder2,Para-Epi,Clustering,10,0.888
5946,7sem,experimental,AlphaFold2,Para-Epi,Clustering,1,0.523
5947,7sem,experimental,AlphaFold2,Para-Epi,Clustering,10,0.538
5948,7sem,experimental,ABlooper,Para-Epi,Clustering,1,0.551
5949,7sem,experimental,ABlooper,Para-Epi,Clustering,10,0.551
5950,7sem,experimental,IgFold,Para-Epi,Clustering,1,0.184
5951,7sem,experimental,IgFold,Para-Epi,Clustering,10,0.339
5952,7lr4,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,1,0.341
5953,7lr4,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,10,0.374
5954,7lr4,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,1,0.079
5955,7lr4,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,10,0.414
5956,7lr4,alphafold2,ABlooper,CDR-VagueEpi-AA,Rigid-body,1,0.037
5957,7lr4,alphafold2,ABlooper,CDR-VagueEpi-AA,Rigid-body,10,0.264
5958,7lr4,alphafold2,IgFold,CDR-VagueEpi-AA,Rigid-body,1,0.049
5959,7lr4,alphafold2,IgFold,CDR-VagueEpi-AA,Rigid-body,10,0.368
5960,7lr4,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,1,0.403
5961,7lr4,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,10,0.418
5962,7lr4,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Refinement,1,0.092
5963,7lr4,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Refinement,10,0.169
5964,7lr4,alphafold2,ABlooper,CDR-VagueEpi-AA,Refinement,1,0.064
5965,7lr4,alphafold2,ABlooper,CDR-VagueEpi-AA,Refinement,10,0.316
5966,7lr4,alphafold2,IgFold,CDR-VagueEpi-AA,Refinement,1,0.055
5967,7lr4,alphafold2,IgFold,CDR-VagueEpi-AA,Refinement,10,0.174
5968,7lr4,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,1,0.403
5969,7lr4,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,10,0.418
5970,7lr4,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Clustering,1,0.092
5971,7lr4,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Clustering,10,0.169
5972,7lr4,alphafold2,ABlooper,CDR-VagueEpi-AA,Clustering,1,0.064
5973,7lr4,alphafold2,ABlooper,CDR-VagueEpi-AA,Clustering,10,0.316
5974,7lr4,alphafold2,IgFold,CDR-VagueEpi-AA,Clustering,1,0.05
5975,7lr4,alphafold2,IgFold,CDR-VagueEpi-AA,Clustering,10,0.174
5976,7lr4,alphafold2,ABodyBuilder2,Para-Epi,Rigid-body,1,0.364
5977,7lr4,alphafold2,ABodyBuilder2,Para-Epi,Rigid-body,10,0.374
5978,7lr4,alphafold2,AlphaFold2,Para-Epi,Rigid-body,1,0.411
5979,7lr4,alphafold2,AlphaFold2,Para-Epi,Rigid-body,10,0.434
5980,7lr4,alphafold2,ABlooper,Para-Epi,Rigid-body,1,0.046
5981,7lr4,alphafold2,ABlooper,Para-Epi,Rigid-body,10,0.265
5982,7lr4,alphafold2,IgFold,Para-Epi,Rigid-body,1,0.069
5983,7lr4,alphafold2,IgFold,Para-Epi,Rigid-body,10,0.118
5984,7lr4,alphafold2,ABodyBuilder2,Para-Epi,Refinement,1,0.455
5985,7lr4,alphafold2,ABodyBuilder2,Para-Epi,Refinement,10,0.492
5986,7lr4,alphafold2,AlphaFold2,Para-Epi,Refinement,1,0.446
5987,7lr4,alphafold2,AlphaFold2,Para-Epi,Refinement,10,0.486
5988,7lr4,alphafold2,ABlooper,Para-Epi,Refinement,1,0.043
5989,7lr4,alphafold2,ABlooper,Para-Epi,Refinement,10,0.357
5990,7lr4,alphafold2,IgFold,Para-Epi,Refinement,1,0.057
5991,7lr4,alphafold2,IgFold,Para-Epi,Refinement,10,0.406
5992,7lr4,alphafold2,ABodyBuilder2,Para-Epi,Clustering,1,0.455
5993,7lr4,alphafold2,ABodyBuilder2,Para-Epi,Clustering,10,0.492
5994,7lr4,alphafold2,AlphaFold2,Para-Epi,Clustering,1,0.446
5995,7lr4,alphafold2,AlphaFold2,Para-Epi,Clustering,10,0.486
5996,7lr4,alphafold2,ABlooper,Para-Epi,Clustering,1,0.043
5997,7lr4,alphafold2,ABlooper,Para-Epi,Clustering,10,0.377
5998,7lr4,alphafold2,IgFold,Para-Epi,Clustering,1,0.057
5999,7lr4,alphafold2,IgFold,Para-Epi,Clustering,10,0.43
6000,7lr4,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,1,0.049
6001,7lr4,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,10,0.294
6002,7lr4,experimental,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,1,0.29
6003,7lr4,experimental,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,10,0.449
6004,7lr4,experimental,ABlooper,CDR-VagueEpi-AA,Rigid-body,1,0.055
6005,7lr4,experimental,ABlooper,CDR-VagueEpi-AA,Rigid-body,10,0.056
6006,7lr4,experimental,IgFold,CDR-VagueEpi-AA,Rigid-body,1,0.072
6007,7lr4,experimental,IgFold,CDR-VagueEpi-AA,Rigid-body,10,0.13
6008,7lr4,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,1,0.346
6009,7lr4,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,10,0.346
6010,7lr4,experimental,AlphaFold2,CDR-VagueEpi-AA,Refinement,1,0.096
6011,7lr4,experimental,AlphaFold2,CDR-VagueEpi-AA,Refinement,10,0.677
6012,7lr4,experimental,ABlooper,CDR-VagueEpi-AA,Refinement,1,0.082
6013,7lr4,experimental,ABlooper,CDR-VagueEpi-AA,Refinement,10,0.255
6014,7lr4,experimental,IgFold,CDR-VagueEpi-AA,Refinement,1,0.05
6015,7lr4,experimental,IgFold,CDR-VagueEpi-AA,Refinement,10,0.089
6016,7lr4,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,1,0.346
6017,7lr4,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,10,0.346
6018,7lr4,experimental,AlphaFold2,CDR-VagueEpi-AA,Clustering,1,0.096
6019,7lr4,experimental,AlphaFold2,CDR-VagueEpi-AA,Clustering,10,0.677
6020,7lr4,experimental,ABlooper,CDR-VagueEpi-AA,Clustering,1,0.082
6021,7lr4,experimental,ABlooper,CDR-VagueEpi-AA,Clustering,10,0.255
6022,7lr4,experimental,IgFold,CDR-VagueEpi-AA,Clustering,1,0.05
6023,7lr4,experimental,IgFold,CDR-VagueEpi-AA,Clustering,10,0.089
6024,7lr4,experimental,ABodyBuilder2,Para-Epi,Rigid-body,1,0.049
6025,7lr4,experimental,ABodyBuilder2,Para-Epi,Rigid-body,10,0.049
6026,7lr4,experimental,AlphaFold2,Para-Epi,Rigid-body,1,0.251
6027,7lr4,experimental,AlphaFold2,Para-Epi,Rigid-body,10,0.454
6028,7lr4,experimental,ABlooper,Para-Epi,Rigid-body,1,0.04
6029,7lr4,experimental,ABlooper,Para-Epi,Rigid-body,10,0.056
6030,7lr4,experimental,IgFold,Para-Epi,Rigid-body,1,0.065
6031,7lr4,experimental,IgFold,Para-Epi,Rigid-body,10,0.072
6032,7lr4,experimental,ABodyBuilder2,Para-Epi,Refinement,1,0.063
6033,7lr4,experimental,ABodyBuilder2,Para-Epi,Refinement,10,0.063
6034,7lr4,experimental,AlphaFold2,Para-Epi,Refinement,1,0.552
6035,7lr4,experimental,AlphaFold2,Para-Epi,Refinement,10,0.552
6036,7lr4,experimental,ABlooper,Para-Epi,Refinement,1,0.057
6037,7lr4,experimental,ABlooper,Para-Epi,Refinement,10,0.301
6038,7lr4,experimental,IgFold,Para-Epi,Refinement,1,0.057
6039,7lr4,experimental,IgFold,Para-Epi,Refinement,10,0.078
6040,7lr4,experimental,ABodyBuilder2,Para-Epi,Clustering,1,0.063
6041,7lr4,experimental,ABodyBuilder2,Para-Epi,Clustering,10,0.063
6042,7lr4,experimental,AlphaFold2,Para-Epi,Clustering,1,0.552
6043,7lr4,experimental,AlphaFold2,Para-Epi,Clustering,10,0.552
6044,7lr4,experimental,ABlooper,Para-Epi,Clustering,1,0.057
6045,7lr4,experimental,ABlooper,Para-Epi,Clustering,10,0.301
6046,7lr4,experimental,IgFold,Para-Epi,Clustering,1,0.057
6047,7lr4,experimental,IgFold,Para-Epi,Clustering,10,0.078
6048,7n0u,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,1,0.722
6049,7n0u,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,10,0.746
6050,7n0u,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,1,0.197
6051,7n0u,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,10,0.198
6052,7n0u,alphafold2,ABlooper,CDR-VagueEpi-AA,Rigid-body,1,0.195
6053,7n0u,alphafold2,ABlooper,CDR-VagueEpi-AA,Rigid-body,10,0.197
6054,7n0u,alphafold2,IgFold,CDR-VagueEpi-AA,Rigid-body,1,0.324
6055,7n0u,alphafold2,IgFold,CDR-VagueEpi-AA,Rigid-body,10,0.335
6056,7n0u,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,1,0.902
6057,7n0u,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,10,0.902
6058,7n0u,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Refinement,1,0.239
6059,7n0u,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Refinement,10,0.274
6060,7n0u,alphafold2,ABlooper,CDR-VagueEpi-AA,Refinement,1,0.218
6061,7n0u,alphafold2,ABlooper,CDR-VagueEpi-AA,Refinement,10,0.332
